id	university	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references
1309	George Washington Univ	840.0	George_Washington_University	1821.0	268451	0	George_Washington_University	0	0	20210630041419	20210630042140.0	1030055981	148680	wikitext	4767.0	2003-07-15	1878.0	81689.0	154.0
1310	Georgetown Univ	840.0	Georgetown_University	1789.0	101681	0	Georgetown_University	0	0	20210701064443	20210701064431.0	1031366716	189755	wikitext	6019.0	2002-10-09	1847.0	140545.0	278.0
1311	Wake Forest Univ	840.0	Wake_Forest_University	1834.0	239327	0	Wake_Forest_University	0	0	20210630041419	20210630041928.0	1030898914	168829	wikitext	3259.0	2003-06-03	1236.0	62896.0	229.0
1312	Univ Massachusetts Med Sch	840.0	University_of_Massachusetts_Medical_School	1962.0	902885	0	University_of_Massachusetts_Medical_School	0	0	20210630041419	20210630042342.0	1029765677	21271	wikitext	299.0	2004-08-15	146.0	4944.0	27.0
1315	Med Univ Graz	40.0	Medical_University_of_Graz	2004.0	6643183	0	Medical_University_of_Graz	0	0	20210626183129	20210627032554.0	1015276453	3225	wikitext	59.0	2006-08-23	41.0	1004.0	1.0
1316	Med Univ Innsbruck	40.0	Innsbruck_Medical_University		630656	0	Medical_University_of_Innsbruck	0	0	20210626181111	20210625024023.0	1015274287	5450	wikitext	87.0	2004-05-02	52.0	706.0	
1317	Med Univ Vienna	40.0	Medical_University_of_Vienna	1365.0	2621065	0	Medical_University_of_Vienna	0	0	20210626182131	20210623133609.0	1017345197	23378	wikitext	170.0	2005-09-05	92.0	2945.0	19.0
1318	Brandeis Univ	840.0	Brandeis_University	1948.0	81223	0	Brandeis_University	0	0	20210630195532	20210630195934.0	1025369220	97703	wikitext	2719.0	2002-09-06	1178.0	71850.0	151.0
1335	Griffith Univ	36.0	Griffith_University	1971.0	409093	0	Griffith_University	0	0	20210626180948	20210623122331.0	1027586357	37442	wikitext	1280.0	2003-12-20	580.0	14554.0	28.0
1336	RMIT Univ	36.0	RMIT_University	1887.0	509851	0	RMIT_University	0	0	20210626181024	20210623121921.0	1028912472	72920	wikitext	2132.0	2004-03-07	599.0	20170.0	26.0
1337	Univ S Australia	36.0	University_of_South_Australia	1991.0	335415	0	University_of_South_Australia	0	0	20210627044850	20210627044835.0	1030632772	43459	wikitext	926.0	2003-10-06	386.0	6580.0	35.0
1338	Univ Technol - Sydney	36.0	University_of_Technology,_Sydney	1988.0	314359	0	University_of_Technology_Sydney	0	0	20210630035900	20210630040809.0	1031162069	37874	wikitext	1220.0	2003-09-08	532.0	11735.0	42.0
1339	Flinders Univ	36.0	Flinders_University	1966.0	172537	0	Flinders_University	0	0	20210626213122	20210626213608.0	1029571077	27445	wikitext	682.0	2003-01-22	350.0	9781.0	28.0
1349	Alexandria Univ	818.0	Alexandria_University	1938.0	3429834	0	Alexandria_University	0	0	20210626182426	20210623131935.0	1011038988	11153	wikitext	399.0	2005-12-15	230.0	6115.0	6.0
1363	Univ Sains Malaysia	458.0	Universiti_Sains_Malaysia	1969.0	761080	0	Universiti_Sains_Malaysia	0	0	20210627133555	20210627133551.0	1030688418	37981	wikitext	650.0	2004-06-28	289.0	11652.0	23.0
1364	Univ Guadalajara	484.0	University_of_Guadalajara	1792.0	835998	0	University_of_Guadalajara	0	0	20210627001535	20210627001956.0	1029243415	49512	wikitext	386.0	2004-07-17	193.0	4750.0	2.0
1371	HSE Univ	643.0	Higher_School_of_Economics		10443874	0	Higher_School_of_Economics	0	0	20210629135906	20210629140054.0	1030345049	67077	wikitext	448.0	2007-04-03	190.0	12687.0	2.0
1373	King Abdulaziz Univ	682.0	King_Abdulaziz_University	1967.0	3303921	0	King_Abdulaziz_University	0	0	20210627021048	20210627021302.0	1029981538	15114	wikitext	482.0	2005-12-02	262.0	11032.0	15.0
1374	King Saud Univ	682.0	King_Saud_University	1957.0	578090	0	King_Saud_University	0	0	20210630165727	20210630170203.0	1031261217	35365	wikitext	902.0	2004-04-05	371.0	12501.0	36.0
1375	King Fahd Univ Petrol & Minerals	682.0	King_Fahd_University_of_Petroleum_and_Minerals	1963.0	851794	0	King_Fahd_University_of_Petroleum_and_Minerals	0	0	20210623122114	20210623122422.0	1019553165	32308	wikitext	936.0	2004-07-23	372.0	7504.0	34.0
1379	Univ Sfax	788.0	University_of_Sfax	1986.0	5234470	0	University_of_Sfax	0	0	20210630175847	20210630180019.0	1021761016	4238	wikitext	70.0	2006-05-21	40.0	773.0	
1399	Karlsruhe Inst Technol	276.0	Karlsruhe_Institute_of_Technology	2009.0	5977314	0	Karlsruhe_Institute_of_Technology	0	0	20210626182955	20210623125614.0	1027688688	47102	wikitext	536.0	2006-07-15	271.0	14801.0	50.0
1400	Aalto Univ	246.0	Aalto_University	2010.0	17670781	0	Aalto_University	0	0	20210629131758	20210629132208.0	1031042974	46085	wikitext	615.0	2008-05-29	243.0	10173.0	52.0
1407	Northwestern Polytech Univ	156.0	Northwestern_Polytechnical_University	1938.0	4931924	0	Northwestern_Polytechnical_University	0	0	20210626182757	20210623142150.0	1028623056	19438	wikitext	288.0	2006-04-28	116.0	5384.0	14.0
1408	Sichuan Univ	156.0	Sichuan_University	1740.0	614856	0	Sichuan_University	0	0	20210626181103	20210623123620.0	1029662387	17111	wikitext	433.0	2004-04-23	173.0	5832.0	9.0
1409	Harbin Inst Technol	156.0	Harbin_Institute_of_Technology	1920.0	321626	0	Harbin_Institute_of_Technology	0	0	20210626212140	20210626224116.0	1028619240	42383	wikitext	803.0	2003-09-19	273.0	7885.0	21.0
1410	Dalian Univ Technol	156.0	Dalian_University_of_Technology	1949.0	919183	0	Dalian_University_of_Technology	0	0	20210626181308	20210623142551.0	1028817159	9170	wikitext	245.0	2004-08-22	118.0	2175.0	4.0
1411	Tianjin Univ	156.0	Tianjin_University	1895.0	658408	0	Tianjin_University	0	0	20210626212143	20210626231656.0	1026941504	22583	wikitext	331.0	2004-05-16	175.0	4271.0	8.0
1412	Sun Yat-sen Univ	156.0	Sun_Yat-sen_University	1924.0	545871	0	Sun_Yat-sen_University	0	0	20210626181035	20210623124741.0	1028900542	47648	wikitext	823.0	2004-03-23	276.0	13584.0	61.0
1413	Xiamen Univ	156.0	Xiamen_University	1921.0	753703	0	Xiamen_University	0	0	20210626181156	20210623125114.0	1029491447	18298	wikitext	426.0	2004-06-25	231.0	6246.0	20.0
1414	Beijing Normal Univ	156.0	Beijing_Normal_University	1902.0	913002	0	Beijing_Normal_University	0	0	20210626181306	20210623123105.0	1028005337	27728	wikitext	612.0	2004-08-19	255.0	7675.0	25.0
1415	China Agr Univ	156.0	China_Agricultural_University	1905.0	919315	0	China_Agricultural_University	0	0	20210626181309	20210623151541.0	1025978701	14072	wikitext	167.0	2004-08-22	108.0	1732.0	3.0
1416	Tongji Univ	156.0	Tongji_University	1907.0	866579	0	Tongji_University	0	0	20210626181243	20210623122223.0	1028816061	28597	wikitext	675.0	2004-07-30	240.0	7424.0	13.0
1417	Shanghai Univ	156.0	Shanghai_University	1922.0	919887	0	Shanghai_University	0	0	20210630041419	20210630042024.0	1028445603	24974	wikitext	689.0	2004-08-22	172.0	5014.0	13.0
1418	E China Univ Sci & Technol	156.0	East_China_University_of_Science_and_Technology	1952.0	919364	0	East_China_University_of_Science_and_Technology	0	0	20210626181309	20210624141748.0	997835804	13920	wikitext	430.0	2004-08-22	121.0	1909.0	14.0
1419	Xi'an Jiaotong Univ	156.0	Xi'an_Jiaotong_University	1896.0	663079	0	Xi'an_Jiaotong_University	0	0	20210628070557	20210628070652.0	1029457618	26294	wikitext	548.0	2004-05-18	244.0	8055.0	10.0
1431	Univ Pretoria	710.0	University_of_Pretoria	1908.0	23443855	0	University_of_Pretoria	0	0	20210630185808	20210630190233.0	1031278599	93917	wikitext	2068.0	2004-02-08	414.0	31904.0	181.0
1432	Stellenbosch Univ	710.0	University_of_Stellenbosch		910541	0	Stellenbosch_University	0	0	20210630213718	20210626221203.0	1029874933	38873	wikitext	908.0	2004-08-18	381.0	23922.0	31.0
1433	Univ Wollongong	36.0	University_of_Wollongong	1951.0	461935	0	University_of_Wollongong	0	0	20210626212141	20210626212804.0	1029474445	60655	wikitext	1724.0	2004-02-09	512.0	11085.0	82.0
1434	Univ Tasmania	36.0	University_of_Tasmania	1890.0	601288	0	University_of_Tasmania	0	0	20210629135741	20210629141217.0	1027149199	40775	wikitext	1138.0	2004-04-17	442.0	11528.0	42.0
1435	Queensland Univ Technol	36.0	Queensland_University_of_Technology	1989.0	198332	0	Queensland_University_of_Technology	0	0	20210626180816	20210623121544.0	1028909306	40347	wikitext	1685.0	2003-03-18	515.0	11008.0	56.0
1436	La Trobe Univ	36.0	La_Trobe_University	1964.0	191584	0	La_Trobe_University	0	0	20210626180814	20210623125127.0	1026047748	89794	wikitext	1211.0	2003-03-04	504.0	13784.0	59.0
1437	Macquarie Univ	36.0	Macquarie_University	1964.0	19735	0	Macquarie_University	0	0	20210626180526	20210625115758.0	1030179369	61214	wikitext	1873.0	2001-08-17	658.0	16696.0	90.0
1438	Univ Sherbrooke	124.0	Université_de_Sherbrooke	1954.0	377195	0	Université_de_Sherbrooke	0	0	20210626180932	20210626181018.0	1027612477	20982	wikitext	370.0	2003-11-24	205.0	5518.0	5.0
1439	Concordia Univ	124.0	Concordia_University_(Montreal)		42914	0	Concordia_University	0	0	20210629135707	20210629135850.0	1027611424	67300	wikitext	2406.0	2002-03-05	894.0	37887.0	63.0
1440	York Univ	124.0	York_University	1959.0	34310	0	York_University	0	0	20210629122558	20210629124524.0	1027611164	64975	wikitext	3899.0	2001-10-13	1492.0	55210.0	82.0
1441	Mem Univ Newfoundland	124.0	Memorial_University_of_Newfoundland	1925.0	389841	0	Memorial_University_of_Newfoundland	0	0	20210701011452	20210701011433.0	1031325826	43450	wikitext	1022.0	2003-12-05	425.0	17147.0	47.0
1442	Yokohama City Univ	392.0	Yokohama_City_University	1882.0	12646366	0	Yokohama_City_University	0	0	20210626184046	20210623132800.0	989891320	20546	wikitext	121.0	2007-08-06	52.0	1030.0	2.0
1443	Nihon Univ	392.0	Nihon_University	1889.0	391823	0	Nihon_University	0	0	20210628075021	20210628075206.0	995222652	14628	wikitext	231.0	2003-12-07	148.0	7469.0	10.0
1444	Juntendo Univ	392.0	Juntendo_University	1838.0	18069345	0	Juntendo_University	0	0	20210623131257	20210623140116.0	1008746600	3132	wikitext	78.0	2008-06-22	41.0	1267.0	1.0
1451	Massey Univ	554.0	Massey_University	1927.0	87221	0	Massey_University	0	0	20210630195532	20210630201118.0	1025972032	34818	wikitext	747.0	2002-09-18	306.0	8711.0	34.0
1452	Univ Malaya	458.0	University_of_Malaya	1949.0	286853	0	University_of_Malaya	0	0	20210627082743	20210627072735.0	1030648364	43492	wikitext	1246.0	2003-08-03	532.0	25677.0	37.0
1458	Pontificia Univ Católica Chile	152.0	Pontificia_Universidad_Católica_de_Chile		707101	0	Pontifical_Catholic_University_of_Chile	0	0	20210627153118	20210627155030.0	1027707276	19510	wikitext	450.0	2004-06-06	260.0	5920.0	16.0
1459	Univ Fed São Paulo	76.0	Universidade_Federal_de_São_Paulo		2336382	0	Federal_University_of_São_Paulo	0	0	20210626182018	20210626032252.0	970466781	4273	wikitext	117.0	2005-07-29	77.0	877.0	
1460	Univ Fed Santa Catarina	76.0	Universidade_Federal_de_Santa_Catarina	1962.0	1734398	0	Federal_University_of_Santa_Catarina	0	0	20210626181802	20210623153632.0	1023992274	11005	wikitext	173.0	2005-04-13	106.0	1302.0	7.0
1461	Univ Estadual Paulista	76.0	São_Paulo_State_University	1976.0	2938232	0	São_Paulo_State_University	0	0	20210627001535	20210627001957.0	1029674058	27654	wikitext	297.0	2005-10-18	136.0	2062.0	30.0
1462	Univ Cent Florida	840.0	University_of_Central_Florida	1963.0	154521	0	University_of_Central_Florida	0	0	20210630041419	20210630042010.0	1030938796	148046	wikitext	4028.0	2002-12-04	1633.0	45749.0	229.0
1463	Drexel Univ	840.0	Drexel_University	1891.0	8256	0	Drexel_University	0	0	20210630082942	20210630083448.0	1030993520	75856	wikitext	2845.0	2001-07-28	1145.0	45070.0	82.0
1464	Univ Albany - SUNY	840.0	University_at_Albany,_SUNY	1844.0	472878	0	University_at_Albany,_SUNY	0	0	20210630041419	20210630041935.0	1021678528	70461	wikitext	2575.0	2004-02-17	956.0	18282.0	44.0
1465	Georgia State Univ	840.0	Georgia_State_University	1913.0	503118	0	Georgia_State_University	0	0	20210630041419	20210630042339.0	1029722766	101865	wikitext	2493.0	2004-03-03	906.0	31859.0	171.0
1466	Utah State Univ	840.0	Utah_State_University	1888.0	267513	0	Utah_State_University	0	0	20210630041419	20210630041651.0	1031132478	127390	wikitext	2321.0	2003-07-14	656.0	15844.0	240.0
1467	San Diego State Univ	840.0	San_Diego_State_University	1897.0	286083	0	San_Diego_State_University	0	0	20210630041419	20210630041930.0	1029730829	103939	wikitext	2605.0	2003-08-01	900.0	34492.0	103.0
1468	Univ Toledo	840.0	University_of_Toledo	1872.0	33431636	0	University_of_Toledo	0	0	20210701051627	20210701051917.0	1021679765	31896	wikitext	417.0	2004-03-10	223.0	15327.0	19.0
1469	Rush Univ	840.0	Rush_University	1972.0	4402492	0	Rush_University	0	0	20210628070306	20210628070416.0	997812661	11298	wikitext	113.0	2006-03-15	73.0	4777.0	2.0
1470	Univ Mississippi	840.0	University_of_Mississippi	1848.0	65542	0	University_of_Mississippi	0	0	20210701004542	20210701004536.0	1031321375	95569	wikitext	3544.0	2002-07-28	1479.0	59049.0	97.0
1471	Univ Wisconsin - Milwaukee	840.0	University_of_Wisconsin–Milwaukee	1956.0	512185	0	University_of_Wisconsin–Milwaukee	0	0	20210630041419	20210630042339.0	1026053997	48863	wikitext	2072.0	2004-03-08	722.0	20670.0	14.0
1472	Univ New Hampshire	840.0	University_of_New_Hampshire	1866.0	498538	0	University_of_New_Hampshire	0	0	20210630041419	20210630041720.0	1028841469	63582	wikitext	1764.0	2004-03-02	819.0	17951.0	56.0
1473	Mississippi State Univ	840.0	Mississippi_State_University	1878.0	211165	0	Mississippi_State_University	0	0	20210630041419	20210630041524.0	1021333657	46605	wikitext	2175.0	2003-04-15	985.0	34848.0	52.0
1474	George Mason Univ	840.0	George_Mason_University	1957.0	12566	0	George_Mason_University	0	0	20210630041419	20210630041829.0	1030547647	125971	wikitext	4630.0	2001-01-30	1572.0	64718.0	170.0
1475	Univ Belgrade	688.0	University_of_Belgrade	1808.0	918895	0	University_of_Belgrade	0	0	20210630235338	20210630235357.0	1025721295	37672	wikitext	748.0	2004-08-22	281.0	9708.0	9.0
1476	Fed Univ Mato Grosso	76.0	Federal_University_of_Mato_Grosso		2636445	0	Federal_University_of_Mato_Grosso	0	0	20210626182134	20210623130127.0	1018597664	4404	wikitext	63.0	2005-09-07	44.0	497.0	
1477	Univ East Finland	246.0	University_of_Eastern_Finland	2010.0	11034695	0	University_of_Eastern_Finland	0	0	20210626201643	20210626202644.0	1030576809	13634	wikitext	173.0	2007-05-03	84.0	3130.0	2.0
1479	Univ Fed Paraná	76.0	Federal_University_of_Paraná	1912.0	1461667	0	Federal_University_of_Paraná	0	0	20210626181652	20210623135711.0	1024432817	19124	wikitext	451.0	2005-02-03	183.0	1813.0	3.0
1480	Univ Fed Viçosa	76.0	Universidade_Federal_de_Viçosa	1922.0	2228456	0	Federal_University_of_Viçosa	0	0	20210626181959	20210623151911.0	1017118880	6441	wikitext	113.0	2005-07-13	74.0	500.0	2.0
1481	Fed Univ Pernambuco	76.0	Federal_University_of_Pernambuco	1946.0	4479756	0	Federal_University_of_Pernambuco	0	0	20210626182654	20210623131703.0	1011176457	15501	wikitext	155.0	2006-03-22	96.0	1180.0	3.0
1482	Fed Univ Santa Maria	76.0	Universidade_Federal_de_Santa_Maria	1960.0	1548899	0	Federal_University_of_Santa_Maria	0	0	20210626181717	20210623140155.0	1006447158	13387	wikitext	143.0	2005-02-27	88.0	603.0	
1483	Univ Brasília	76.0	University_of_Brasília	1961.0	2377528	0	University_of_Brasília	0	0	20210626182026	20210623130457.0	1029906223	15377	wikitext	354.0	2005-08-04	190.0	2153.0	6.0
1484	Univ Fed Ceará	76.0	Federal_University_of_Ceará	1954.0	1549480	0	Federal_University_of_Ceará	0	0	20210626181717	20210623123610.0	1010762007	4459	wikitext	88.0	2005-02-27	63.0	863.0	1.0
1485	Fed Univ São Carlos	76.0	Federal_University_of_São_Carlos	1968.0	828416	0	Federal_University_of_São_Carlos	0	0	20210626181225	20210623125427.0	1016767280	9136	wikitext	156.0	2004-07-16	89.0	1046.0	10.0
1486	Rio de Janeiro State Univ	76.0	Rio_de_Janeiro_State_University	1950.0	11007977	0	Rio_de_Janeiro_State_University	0	0	20210626183805	20210626191139.0	1001590569	9669	wikitext	169.0	2007-05-01	100.0	927.0	
1487	State Univ Maringá	76.0	Universidade_Estadual_de_Maringá	1970.0	3526132	0	State_University_of_Maringá	0	0	20210626182444	20210625143749.0	1019082032	2690	wikitext	48.0	2005-12-25	36.0	391.0	
1488	Univ Fed Bahia	76.0	Federal_University_of_Bahia	1946.0	5756452	0	Federal_University_of_Bahia	0	0	20210626182922	20210624234342.0	993481659	7233	wikitext	220.0	2006-06-29	96.0	1248.0	2.0
1489	Univ Fed Fluminense	76.0	Fluminense_Federal_University	1960.0	586268	0	Fluminense_Federal_University	0	0	20210626181053	20210624153118.0	1030211140	12228	wikitext	190.0	2004-04-09	121.0	1560.0	7.0
1490	Londrina State Univ	76.0	State_University_of_Londrina		7376146	0	State_University_of_Londrina	0	0	20210626183240	20210626231554.0	1027068319	10276	wikitext	118.0	2006-10-10	65.0	361.0	
1491	Univ Fed Uberlândia	76.0	Federal_University_of_Uberlândia	1969.0	17296897	0	Federal_University_of_Uberlândia	0	0	20210626184757	20210627123253.0	1010911009	4178	wikitext	113.0	2008-05-06	56.0	547.0	1.0
1492	Univ Fed Goiás	76.0	Federal_University_of_Goiás		5228938	0	Federal_University_of_Goiás	0	0	20210626182825	20210623124201.0	1006407005	7692	wikitext	107.0	2006-05-21	64.0	506.0	2.0
1493	Fed Univ Paraíba	76.0	Federal_University_of_Paraíba	1955.0	1764961	0	Federal_University_of_Paraíba	0	0	20210626181809	20210623124636.0	1006447755	3559	wikitext	81.0	2005-04-19	56.0	593.0	
1494	Fed Univ Lavras	76.0	Federal_University_of_Lavras		46566451	0	Federal_University_of_Lavras	0	0	20210627153223	20210627212917.0	1006449129	2114	wikitext	21.0	2015-04-30	13.0	273.0	2.0
1495	Fed Univ Pelotas	76.0	Federal_University_of_Pelotas		11022344	0	Federal_University_of_Pelotas	0	0	20210626183806	20210626183852.0	1024606776	4591	wikitext	68.0	2007-05-02	36.0	478.0	1.0
1497	Fed Univ Para	76.0	Federal_University_of_Pará	1957.0	37672964	0	Federal_University_of_Pará	0	0	20210626192441	20210618235018.0	1022646520	3996	wikitext	68.0	2012-11-17	33.0	438.0	1.0
1498	Fed Univ Rio Grande do Norte	76.0	Federal_University_of_Rio_Grande_do_Norte	1958.0	9383466	0	Federal_University_of_Rio_Grande_do_Norte	0	0	20210626183554	20210626210030.0	1024267429	19959	wikitext	96.0	2007-02-08	50.0	595.0	
1501	Univ Free State	710.0	University_of_the_Free_State	1904.0	2659218	0	University_of_the_Free_State	0	0	20210626182143	20210623123459.0	1023281344	18059	wikitext	384.0	2005-09-11	154.0	9690.0	7.0
1502	Univ KwaZulu-Natal	710.0	University_of_KwaZulu-Natal	2004.0	670734	0	University_of_KwaZulu-Natal	0	0	20210626181128	20210625214942.0	1030432087	31637	wikitext	652.0	2004-05-21	246.0	11801.0	28.0
1503	Rhodes Univ	710.0	Rhodes_University	1904.0	1164730	0	Rhodes_University	0	0	20210626181441	20210623122351.0	1025754607	27214	wikitext	749.0	2004-11-13	294.0	16617.0	17.0
1506	Univ Johannesburg	710.0	University_of_Johannesburg	2005.0	1158737	0	University_of_Johannesburg	0	0	20210628141042	20210628141537.0	1024219809	63501	wikitext	644.0	2004-11-11	270.0	16673.0	63.0
1507	North-West Univ	710.0	North-West_University	2004.0	26762013	0	North-West_University	0	0	20210628141632	20210628142104.0	1030140851	12370	wikitext	214.0	2005-09-07	85.0	14910.0	23.0
1515	Tehran Univ Med Sci	364.0	Tehran_University_of_Medical_Sciences	1934.0	3977331	0	Tehran_University_of_Medical_Sciences	0	0	20210626182545	20210626062221.0	1030017575	18905	wikitext	386.0	2006-02-06	132.0	3495.0	8.0
1516	Univ Tehran	364.0	University_of_Tehran	1934.0	159999	0	University_of_Tehran	0	0	20210630140535	20210630141217.0	1031235977	45720	wikitext	1275.0	2002-12-20	564.0	13618.0	19.0
1517	Sharif Univ Technol	364.0	Sharif_University_of_Technology	1966.0	453155	0	Sharif_University_of_Technology	0	0	20210626181002	20210623130720.0	1029106161	27337	wikitext	1106.0	2004-02-03	517.0	9877.0	16.0
1518	Shiraz Univ	364.0	Shiraz_University	1946.0	1398287	0	Shiraz_University	0	0	20210623122458	20210623131734.0	1012748062	45464	wikitext	588.0	2005-01-15	226.0	4120.0	17.0
1519	Tarbiat Modares Univ	364.0	Tarbiat_Modares_University	1982.0	2532716	0	Tarbiat_Modares_University	0	0	20210626182103	20210625171611.0	1022812590	17220	wikitext	258.0	2005-08-25	153.0	1997.0	2.0
1520	Amirkabir Univ Technol	364.0	Amirkabir_University_of_Technology	1958.0	852331	0	Amirkabir_University_of_Technology	0	0	20210626181234	20210624122639.0	1029166292	21673	wikitext	901.0	2004-07-23	336.0	3624.0	12.0
1521	Shiraz Univ Med Sci	364.0	Shiraz_University_of_Medical_Sciences	1949.0	3984077	0	Shiraz_University_of_Medical_Sciences	0	0	20210626182546	20210626080924.0	949766888	12337	wikitext	141.0	2006-02-06	61.0	1003.0	
1522	Isfahan Univ Technol	364.0	Isfahan_University_of_Technology	1977.0	3581057	0	Isfahan_University_of_Technology	0	0	20210626182451	20210623132542.0	1026933778	17255	wikitext	465.0	2005-12-31	194.0	1692.0	8.0
1523	Iran Univ Sci & Technol	364.0	Iran_University_of_Science_and_Technology	1929.0	2073099	0	Iran_University_of_Science_and_Technology	0	0	20210626181932	20210623124543.0	1023502192	20970	wikitext	422.0	2005-06-19	202.0	3230.0	1.0
1524	Univ Tabriz	364.0	University_of_Tabriz	1946.0	1200436	0	University_of_Tabriz	0	0	20210626181450	20210623141203.0	1021297529	13332	wikitext	509.0	2004-11-23	191.0	1676.0	11.0
1525	Shahid Beheshti Univ Med Sci	364.0	Shahid_Beheshti_University_of_Medical_Sciences	1961.0	2370326	0	Shahid_Beheshti_University_of_Medical_Sciences	0	0	20210626182024	20210625171403.0	1026135486	8908	wikitext	297.0	2005-08-03	93.0	1342.0	1.0
1526	Univ Quebec Montreal	124.0	Université_du_Québec_à_Montréal	1969.0	158763	0	Université_du_Québec_à_Montréal	0	0	20210626180754	20210626180952.0	1009054224	17954	wikitext	392.0	2002-12-17	226.0	6133.0	16.0
1528	Ain Shams Univ	818.0	Ain_Shams_University	1950.0	1980417	0	Ain_Shams_University	0	0	20210627070947	20210627071015.0	1030563417	9875	wikitext	519.0	2005-06-02	246.0	5861.0	7.0
1529	Cairo Univ	818.0	Cairo_University	1908.0	609874	0	Cairo_University	0	0	20210626181101	20210624125358.0	1023647382	22087	wikitext	664.0	2004-04-21	421.0	17120.0	7.0
1530	Gunma Univ	392.0	Gunma_University	1949.0	15175976	0	Gunma_University	0	0	20210623130833	20210623161745.0	1014812901	9025	wikitext	47.0	2008-01-12	31.0	1008.0	1.0
1532	Univ Canterbury	554.0	University_of_Canterbury	1873.0	32242	0	University_of_Canterbury	0	0	20210629131731	20210629131728.0	1031042910	79930	wikitext	1563.0	2001-12-07	539.0	12895.0	100.0
1533	Cent S Univ	156.0	Central_South_University	2000.0	3025039	0	Central_South_University	0	0	20210629205415	20210629205702.0	1031104065	10279	wikitext	273.0	2005-10-29	129.0	3858.0	3.0
1534	Southeast Univ	156.0	Southeast_University	1902.0	919151	0	Southeast_University	0	0	20210626212144	20210626224144.0	1028811679	32346	wikitext	534.0	2004-08-22	223.0	4058.0	25.0
1535	E China Normal Univ	156.0	East_China_Normal_University	1951.0	233606	0	East_China_Normal_University	0	0	20210626212138	20210626221244.0	1028817011	37578	wikitext	518.0	2003-05-25	208.0	5567.0	23.0
1536	S China Univ Technol	156.0	South_China_University_of_Technology	1952.0	399382	0	South_China_University_of_Technology	0	0	20210626180943	20210623125139.0	1028814423	13861	wikitext	334.0	2003-12-13	144.0	3948.0	6.0
1537	Hunan Univ	156.0	Hunan_University	976.0	524984	0	Hunan_University	0	0	20210626181028	20210623131407.0	1026632962	25681	wikitext	362.0	2004-03-14	125.0	3593.0	20.0
1538	Univ Sci & Technol Beijing	156.0	University_of_Science_and_Technology_Beijing	1952.0	919309	0	University_of_Science_and_Technology_Beijing	0	0	20210626181309	20210623124239.0	1025608569	13846	wikitext	215.0	2004-08-22	108.0	1827.0	5.0
1539	E Carolina Univ	840.0	East_Carolina_University	1907.0	89488	0	East_Carolina_University	0	0	20210630041419	20210630041430.0	1022658648	84104	wikitext	2035.0	2002-09-22	726.0	23313.0	104.0
1540	Florida Intl Univ	840.0	Florida_International_University	1965.0	387849	0	Florida_International_University	0	0	20210630192937	20210630041934.0	1030563287	125905	wikitext	3082.0	2003-12-04	907.0	38001.0	166.0
1542	Ehime Univ	392.0	Ehime_University	1949.0	6183260	0	Ehime_University	0	0	20210626183033	20210626230349.0	962611159	4806	wikitext	49.0	2006-07-30	35.0	1033.0	1.0
1543	Kindai Univ	392.0	Kindai_University	1925.0	1681186	0	Kindai_University	0	0	20210626181746	20210623124658.0	1020832931	10938	wikitext	228.0	2005-04-02	95.0	1835.0	5.0
1544	Kitasato Univ	392.0	Kitasato_University	1970.0	16833892	0	Kitasato_University	0	0	20210626184720	20210626184756.0	996807606	4719	wikitext	62.0	2008-04-08	40.0	1014.0	1.0
1545	Shinsu Univ	392.0	Shinshu_University	1949.0	4505722	0	Shinshu_University	0	0	20210626182657	20210623125019.0	1020668114	18840	wikitext	86.0	2006-03-25	53.0	1234.0	11.0
1546	Tokai Univ	392.0	Tokai_University	1942.0	4237002	0	Tokai_University	0	0	20210626182624	20210623150007.0	1007120809	32046	wikitext	252.0	2006-03-01	141.0	4206.0	20.0
1547	Tokyo Univ Agr & Technol	392.0	Tokyo_University_of_Agriculture_and_Technology	1949.0	13120827	0	Tokyo_University_of_Agriculture_and_Technology	0	0	20210626184132	20210623222916.0	1030103398	11290	wikitext	138.0	2007-09-06	59.0	1285.0	3.0
1548	Tottori Univ	392.0	Tottori_University	1949.0	14759061	0	Tottori_University	0	0	20210626184341	20210627041305.0	1020668207	7098	wikitext	57.0	2007-12-18	36.0	799.0	3.0
1549	Yamagata Univ	392.0	Yamagata_University	1878.0	15803871	0	Yamagata_University	0	0	20210626184601	20210627001230.0	1020668413	40901	wikitext	91.0	2008-02-17	58.0	979.0	3.0
1550	Yamaguchi Univ	392.0	Yamaguchi_University	1894.0	14834763	0	Yamaguchi_University	0	0	20210626184350	20210626225152.0	1001705668	5190	wikitext	31.0	2007-12-22	24.0	720.0	2.0
1552	Univ Texas - Hlth Sci Ctr - San Antonio	840.0	University_of_Texas_Health_Science_Center_at_San_Antonio	1959.0	1593427	0	University_of_Texas_Health_Science_Center_at_San_Antonio	0	0	20210629234903	20210623131646.0	998532159	22422	wikitext	360.0	2005-03-11	153.0	3842.0	22.0
1553	Univ Texas - Southwestern Med Ctr - Dallas	840.0	University_of_Texas_Southwestern_Medical_Center		617906	0	University_of_Texas_Southwestern_Medical_Center	0	0	20210626212143	20210626213801.0	1023793303	40438	wikitext	966.0	2004-04-25	230.0	8641.0	14.0
